match,set_id,rally,ball_round,stroke_14,split,aroundhead,backhand
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,10,24.0,Net shot,train,0,1
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,10,25.0,Lob,train,0,1
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,10,26.0,Drop,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,10,27.0,Cross-court net shot,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,10,28.0,Net shot,train,0,1
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,10,29.0,Lob,train,0,1
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,10,29.0,Lob,train,0,1
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,11,1.0,Short service,train,0,1
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,11,2.0,Push,train,0,1
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,11,3.0,Clear,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,11,4.0,Passive drop,train,0,1
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,11,5.0,Net shot,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,11,6.0,Push,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,11,7.0,Clear,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,11,8.0,Wrist smash,train,1,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,12,1.0,Short service,train,0,1
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,12,2.0,Net shot,train,0,1
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,12,3.0,Lob,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,12,4.0,Smash,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,12,5.0,Return net,train,0,1
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,12,6.0,Push,train,0,1
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,12,7.0,Smash,train,1,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,13,2.0,Push,train,0,1
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,13,3.0,Passive drop,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,13,4.0,Push,train,0,1
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,13,5.0,Smash,train,1,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,13,6.0,Return net,train,0,1
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,13,7.0,Net shot,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,13,8.0,Net shot,train,0,1
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,14,1.0,Short service,train,0,1
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,14,2.0,Push,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,14,3.0,Wrist smash,train,1,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,14,4.0,Return net,train,0,1
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,14,5.0,Net shot,train,0,1
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,14,6.0,Lob,train,0,1
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,14,7.0,Passive drop,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,14,8.0,Net shot,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,14,9.0,Net shot,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,14,10.0,Lob,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,14,11.0,Smash,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,14,12.0,Return net,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,14,13.0,Cross-court net shot,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,14,14.0,Lob,train,0,1
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,14,15.0,Passive drop,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,14,16.0,Net shot,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,14,17.0,Push,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,14,18.0,Drop,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,14,19.0,Net shot,train,0,1
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,14,20.0,Lob,train,0,1
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,15,1.0,Short service,train,0,1
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,15,2.0,Cross-court net shot,train,0,1
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,15,3.0,Push,train,0,1
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,15,4.0,Passive drop,train,0,1
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,15,5.0,Net shot,train,0,1
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,15,6.0,Push,train,0,1
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,15,7.0,Passive drop,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,15,8.0,Net shot,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,15,9.0,Cross-court net shot,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,15,10.0,Net shot,train,0,1
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,15,11.0,Lob,train,0,1
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,15,12.0,Smash,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,15,13.0,Return net,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,15,14.0,Net shot,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,15,15.0,Net shot,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,15,16.0,Push,train,0,1
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,15,17.0,Drive,train,0,1
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,16,1.0,Short service,train,0,1
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,16,2.0,Net shot,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,16,3.0,Net shot,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,16,4.0,Lob,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,16,5.0,Passive drop,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,16,6.0,Cross-court net shot,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,16,7.0,Net shot,train,0,1
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,17,1.0,Short service,train,0,1
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,17,2.0,Push,train,0,1
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,17,3.0,Wrist smash,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,17,4.0,Return net,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,17,5.0,Net shot,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,17,6.0,Push,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,17,7.0,Drive,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,17,8.0,Cross-court net shot,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,17,9.0,Net shot,train,0,1
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,17,10.0,Net shot,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,17,11.0,Lob,train,0,1
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,17,12.0,Clear,train,1,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,17,13.0,Smash,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,17,14.0,Return net,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,17,15.0,Net shot,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,17,16.0,Net shot,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,17,17.0,Lob,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,17,18.0,Clear,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,18,1.0,Short service,train,0,1
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,18,2.0,Net shot,train,0,1
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,18,3.0,Lob,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,18,4.0,Smash,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,18,5.0,Cross-court net shot,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,18,6.0,Net shot,train,0,1
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,18,7.0,Push,train,0,1
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,18,8.0,Clear,train,1,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,18,9.0,Drop,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,18,10.0,Cross-court net shot,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,19,1.0,Short service,train,0,1
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,19,2.0,Return net,train,0,1
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,19,3.0,Push,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,19,4.0,Smash,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,19,5.0,Return net,train,0,1
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,20,1.0,Short service,train,0,1
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,20,2.0,Push,train,0,1
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,20,3.0,Drive,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,20,4.0,Drive,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,20,5.0,Wrist smash,train,1,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,20,6.0,Return net,train,0,1
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,20,7.0,Drive,train,0,1
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,20,8.0,Passive drop,train,0,1
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,20,9.0,Drive,train,0,1
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,20,10.0,Net shot,train,0,1
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,20,11.0,Net shot,train,0,1
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,20,12.0,Lob,train,0,1
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,20,13.0,Drop,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,20,14.0,Push,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,20,15.0,Drop,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,22,1.0,Short service,train,0,1
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,22,2.0,Net shot,train,0,1
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,22,3.0,Net shot,train,0,1
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,22,4.0,Lob,train,0,1
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,22,5.0,Smash,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,22,6.0,Return net,train,0,1
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,22,7.0,Net shot,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,22,8.0,Push,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,22,9.0,Wrist smash,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,22,10.0,Return net,train,0,1
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,23,1.0,Short service,train,0,1
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,23,2.0,Push,train,0,1
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,23,3.0,Drop,train,1,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,23,4.0,Drive,train,0,1
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,23,5.0,Net shot,train,0,1
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,23,6.0,Net shot,train,0,1
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,23,7.0,Net shot,train,0,1
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,23,8.0,Rush,train,0,1
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,23,9.0,Lob,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,23,10.0,Passive drop,train,0,1
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,24,1.0,Short service,train,0,1
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,24,2.0,Cross-court net shot,train,0,1
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,24,3.0,Push,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,24,4.0,Drive,train,0,1
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,24,5.0,Return net,train,0,1
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,24,6.0,Lob,train,0,1
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,24,7.0,Drop,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,24,8.0,Net shot,train,0,1
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,24,9.0,Lob,train,0,1
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,24,10.0,Drop,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,24,11.0,Net shot,train,0,1
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,24,12.0,Net shot,train,0,1
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,24,13.0,Lob,train,0,1
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,25,1.0,Short service,train,0,1
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,25,2.0,Net shot,train,0,1
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,25,3.0,Net shot,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,25,4.0,Push,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,25,5.0,Smash,train,1,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,26,1.0,Short service,train,0,1
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,26,2.0,Push,train,0,1
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,26,3.0,Passive drop,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,26,4.0,Net shot,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,26,5.0,Net shot,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,26,6.0,Lob,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,26,7.0,Smash,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,26,8.0,Return net,train,0,1
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,26,9.0,Return net,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,26,10.0,Net shot,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,26,11.0,Net shot,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,26,12.0,Lob,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,27,1.0,Short service,train,0,1
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,27,2.0,Net shot,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,27,3.0,Net shot,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,27,4.0,Lob,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,27,5.0,Smash,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,27,6.0,Return net,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,27,7.0,Net shot,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,27,8.0,Push,train,0,1
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,27,9.0,Drop,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,27,10.0,Lob,train,0,1
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,27,11.0,Smash,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,27,12.0,Passive drop,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,27,13.0,Drive,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,27,14.0,Return net,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,27,15.0,Net shot,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,27,16.0,Push,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,27,17.0,Clear,train,1,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,27,18.0,Passive drop,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,27,19.0,Net shot,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,27,20.0,Lob,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,27,21.0,Smash,train,1,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,27,22.0,Cross-court net shot,train,0,1
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,27,23.0,Lob,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,27,24.0,Drop,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,27,25.0,Cross-court net shot,train,0,1
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,27,26.0,Net shot,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,27,27.0,Lob,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,27,28.0,Clear,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,27,29.0,Smash,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,27,30.0,Cross-court net shot,train,0,1
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,28,1.0,Short service,train,0,1
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,28,2.0,Net shot,train,0,1
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,28,3.0,Push,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,28,4.0,Wrist smash,train,1,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,28,5.0,Return net,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,28,6.0,Net shot,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,28,7.0,Lob,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,28,8.0,Drop,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,28,9.0,Net shot,train,0,1
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,28,10.0,Net shot,train,0,1
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,29,1.0,Short service,train,0,1
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,29,2.0,Push,train,0,1
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,29,3.0,Smash,train,1,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,31,1.0,Short service,train,0,1
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,31,2.0,Push,train,0,1
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,31,3.0,Clear,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,31,4.0,Drop,train,1,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,31,5.0,Return net,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,31,6.0,Lob,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,31,7.0,Clear,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,31,8.0,Smash,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,32,1.0,Short service,train,0,1
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,32,2.0,Push,train,0,1
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,32,3.0,Clear,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,32,4.0,Clear,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,32,5.0,Clear,train,0,0
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,33,1.0,Short service,train,0,1
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,33,2.0,Push,train,0,1
Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,33,3.0,Clear,train,0,0
